frontier_index,throughput,fidelity,latency,memory
1317,5,0.7537825125328308,90.0,36.0
1318,5,0.7537825125328308,90.0,36.0
1319,5,0.7676550861235281,105.0,42.0
1320,5,0.7807928149023601,135.0,54.0
1321,4,0.8010688576544102,90.0,36.0
1322,5,0.7676550861235281,105.0,42.0
1323,5,0.7676550861235281,105.0,42.0
1324,5,0.7815276597142253,120.0,48.0
1325,5,0.7946653884930573,150.0,60.0
1326,4,0.8083831106003698,100.0,40.0
1327,5,0.7873790620709931,130.0,52.0
1328,5,0.8005167908498251,160.0,64.0
1329,4,0.8174910186279503,120.0,48.0
1330,5,0.7807928149023602,135.0,54.0
1331,5,0.7807928149023602,135.0,54.0
1332,5,0.7946653884930575,150.0,60.0
1333,5,0.8078031172718895,180.0,72.0
1334,3,0.8230171706158821,70.0,28.0
1335,4,0.7757628779619116,85.0,34.0
1336,4,0.7931035949502832,100.0,40.0
1337,4,0.8095257559238231,130.0,52.0
1338,3,0.8343992844370204,75.0,30.0
1339,4,0.7842994633277652,90.0,36.0
1340,4,0.8016401803161368,105.0,42.0
1341,4,0.8180623412896768,135.0,54.0
1342,4,0.7757628779619116,85.0,34.0
1343,5,0.7474103023695292,100.0,40.0
1344,5,0.7612828759602265,115.0,46.0
1345,5,0.7744206047390585,145.0,58.0
1346,4,0.7842994633277652,90.0,36.0
1347,5,0.7542395706622121,105.0,42.0
1348,5,0.7681121442529094,120.0,48.0
1349,5,0.7812498730317414,150.0,60.0
1350,4,0.7931035949502832,100.0,40.0
1351,5,0.7612828759602265,115.0,46.0
1352,5,0.7751554495509237,130.0,52.0
1353,4,0.8016401803161368,105.0,42.0
1354,5,0.7681121442529094,120.0,48.0
1355,5,0.7819847178436067,135.0,54.0
1356,4,0.8095257559238231,130.0,52.0
1357,5,0.7744206047390585,145.0,58.0
1358,4,0.8180623412896768,135.0,54.0
1359,5,0.7812498730317414,150.0,60.0
1360,4,0.7757628779619116,85.0,34.0
1361,5,0.7474103023695292,100.0,40.0
1362,5,0.7612828759602265,115.0,46.0
1363,5,0.7744206047390585,145.0,58.0
1364,4,0.7842994633277652,90.0,36.0
1365,5,0.7542395706622121,105.0,42.0
1366,5,0.7681121442529094,120.0,48.0
1367,5,0.7812498730317414,150.0,60.0
1368,4,0.7931035949502832,100.0,40.0
1369,5,0.7612828759602265,115.0,46.0
1370,5,0.7751554495509237,130.0,52.0
1371,4,0.8016401803161368,105.0,42.0
1372,5,0.7681121442529094,120.0,48.0
1373,5,0.7819847178436067,135.0,54.0
1374,4,0.8095257559238231,130.0,52.0
1375,5,0.7744206047390585,145.0,58.0
1376,4,0.8180623412896768,135.0,54.0
1377,5,0.7812498730317414,150.0,60.0
1378,4,0.7757628779619116,85.0,34.0
1379,5,0.7474103023695292,100.0,40.0
1380,5,0.7612828759602265,115.0,46.0
1381,5,0.7744206047390585,145.0,58.0
1382,4,0.7842994633277652,90.0,36.0
1383,5,0.7542395706622121,105.0,42.0
1384,5,0.7681121442529094,120.0,48.0
1385,5,0.7812498730317414,150.0,60.0
1386,4,0.7931035949502832,100.0,40.0
1387,5,0.7612828759602265,115.0,46.0
1388,5,0.7751554495509237,130.0,52.0
1389,5,0.7882931783297558,160.0,64.0
1390,4,0.8016401803161368,105.0,42.0
1391,5,0.7681121442529094,120.0,48.0
1392,5,0.7819847178436067,135.0,54.0
1393,5,0.7951224466224387,165.0,66.0
1394,4,0.8095257559238231,130.0,52.0
1395,5,0.7744206047390585,145.0,58.0
1396,5,0.7882931783297558,160.0,64.0
1397,4,0.8180623412896768,135.0,54.0
1398,5,0.7812498730317414,150.0,60.0
1399,5,0.7951224466224387,165.0,66.0
1400,3,0.8343992844370204,75.0,30.0
1401,4,0.7842994633277652,90.0,36.0
1402,4,0.8016401803161368,105.0,42.0
1403,4,0.8180623412896768,135.0,54.0
1404,3,0.8457813982581586,80.0,32.0
1405,4,0.7928360486936189,95.0,38.0
1406,4,0.8101767656819905,110.0,44.0
1407,4,0.8265989266555305,140.0,56.0
1408,3,0.8555337355194382,90.0,36.0
1409,4,0.8001503016395787,105.0,42.0
1410,4,0.8174910186279503,120.0,48.0
1411,4,0.8339131796014903,150.0,60.0
1412,4,0.7842994633277652,90.0,36.0
1413,5,0.7542395706622121,105.0,42.0
1414,5,0.7681121442529094,120.0,48.0
1415,5,0.7812498730317414,150.0,60.0
1416,4,0.7928360486936189,95.0,38.0
1417,5,0.7610688389548951,110.0,44.0
1418,5,0.7749414125455923,125.0,50.0
1419,5,0.7880791413244244,155.0,62.0
1420,4,0.8001503016395786,105.0,42.0
1421,5,0.7669202413116628,120.0,48.0
1422,5,0.7807928149023601,135.0,54.0
1423,5,0.7939305436811921,165.0,66.0
1424,4,0.8016401803161368,105.0,42.0
1425,5,0.7681121442529094,120.0,48.0
1426,5,0.7819847178436067,135.0,54.0
1427,4,0.8101767656819905,110.0,44.0
1428,5,0.7749414125455923,125.0,50.0
1429,5,0.7888139861362896,140.0,56.0
1430,4,0.8174910186279503,120.0,48.0
1431,5,0.7807928149023602,135.0,54.0
1432,5,0.7946653884930575,150.0,60.0
1433,4,0.8180623412896768,135.0,54.0
1434,5,0.7812498730317414,150.0,60.0
1435,4,0.8265989266555305,140.0,56.0
1436,5,0.7880791413244244,155.0,62.0
1437,4,0.8339131796014903,150.0,60.0
1438,5,0.7939305436811922,165.0,66.0
1439,4,0.7842994633277652,90.0,36.0
1440,5,0.7542395706622121,105.0,42.0
1441,5,0.7681121442529094,120.0,48.0
1442,5,0.7812498730317414,150.0,60.0
1443,4,0.7928360486936189,95.0,38.0
1444,5,0.7610688389548951,110.0,44.0
1445,5,0.7749414125455923,125.0,50.0
1446,5,0.7880791413244244,155.0,62.0
1447,4,0.8001503016395786,105.0,42.0
1448,5,0.7669202413116628,120.0,48.0
1449,5,0.7807928149023601,135.0,54.0
1450,5,0.7939305436811921,165.0,66.0
1451,4,0.8016401803161368,105.0,42.0
1452,5,0.7681121442529094,120.0,48.0
1453,5,0.7819847178436067,135.0,54.0
1454,4,0.8101767656819905,110.0,44.0
1455,5,0.7749414125455923,125.0,50.0
1456,5,0.7888139861362896,140.0,56.0
1457,4,0.8174910186279503,120.0,48.0
1458,5,0.7807928149023602,135.0,54.0
1459,5,0.7946653884930575,150.0,60.0
1460,4,0.8180623412896768,135.0,54.0
1461,5,0.7812498730317414,150.0,60.0
1462,4,0.8265989266555305,140.0,56.0
1463,5,0.7880791413244244,155.0,62.0
1464,4,0.7842994633277652,90.0,36.0
1465,5,0.7542395706622121,105.0,42.0
1466,5,0.7681121442529094,120.0,48.0
1467,5,0.7812498730317414,150.0,60.0
1468,4,0.7928360486936189,95.0,38.0
1469,5,0.7610688389548951,110.0,44.0
1470,5,0.7749414125455923,125.0,50.0
1471,5,0.7880791413244244,155.0,62.0
1472,4,0.8001503016395786,105.0,42.0
1473,5,0.7669202413116628,120.0,48.0
1474,5,0.7807928149023601,135.0,54.0
1475,5,0.7939305436811921,165.0,66.0
1476,4,0.8016401803161368,105.0,42.0
1477,5,0.7681121442529094,120.0,48.0
1478,5,0.7819847178436067,135.0,54.0
1479,5,0.7951224466224387,165.0,66.0
1480,4,0.8101767656819905,110.0,44.0
1481,5,0.7749414125455923,125.0,50.0
1482,5,0.7888139861362896,140.0,56.0
1483,5,0.8019517149151216,170.0,68.0
1484,4,0.8174910186279503,120.0,48.0
1485,5,0.7807928149023602,135.0,54.0
1486,5,0.7946653884930575,150.0,60.0
1487,5,0.8078031172718895,180.0,72.0
1488,4,0.8180623412896768,135.0,54.0
1489,5,0.7812498730317414,150.0,60.0
1490,5,0.7951224466224387,165.0,66.0
1491,4,0.8265989266555305,140.0,56.0
1492,5,0.7880791413244244,155.0,62.0
1493,5,0.8019517149151216,170.0,68.0
1494,3,0.7779999999999999,25.0,10.0
1495,4,0.7419999999999999,40.0,16.0
1496,4,0.7593407169883715,55.0,22.0
1497,4,0.7419999999999999,40.0,16.0
1498,4,0.7593407169883715,55.0,22.0
1499,4,0.7419999999999999,40.0,16.0
1500,4,0.7593407169883715,55.0,22.0
1501,4,0.7757628779619115,85.0,34.0
1502,3,0.7893821138211381,30.0,12.0
1503,4,0.7505365853658535,45.0,18.0
1504,4,0.7678773023542251,60.0,24.0
1505,4,0.7505365853658535,45.0,18.0
1506,4,0.7678773023542251,60.0,24.0
1507,4,0.7505365853658535,45.0,18.0
1508,4,0.7678773023542251,60.0,24.0
1509,4,0.7842994633277651,90.0,36.0
1510,4,0.7419999999999999,40.0,16.0
1511,5,0.7203999999999999,55.0,22.0
1512,5,0.7342725735906972,70.0,28.0
1513,5,0.7203999999999999,55.0,22.0
1514,5,0.7342725735906972,70.0,28.0
1515,5,0.7203999999999999,55.0,22.0
1516,5,0.7342725735906972,70.0,28.0
1517,4,0.7505365853658535,45.0,18.0
1518,5,0.7272292682926829,60.0,24.0
1519,5,0.7411018418833801,75.0,30.0
1520,5,0.7272292682926829,60.0,24.0
1521,5,0.7411018418833801,75.0,30.0
1522,5,0.7272292682926829,60.0,24.0
1523,5,0.7411018418833801,75.0,30.0
1524,4,0.7593407169883716,55.0,22.0
1525,5,0.7342725735906972,70.0,28.0
1526,5,0.7481451471813945,85.0,34.0
1527,5,0.7342725735906972,70.0,28.0
1528,5,0.7481451471813945,85.0,34.0
1529,5,0.7342725735906972,70.0,28.0
1530,5,0.7481451471813945,85.0,34.0
1531,4,0.7678773023542252,60.0,24.0
1532,5,0.7411018418833801,75.0,30.0
1533,5,0.7549744154740774,90.0,36.0
1534,5,0.7411018418833801,75.0,30.0
1535,5,0.7549744154740774,90.0,36.0
1536,5,0.7411018418833801,75.0,30.0
1537,5,0.7549744154740774,90.0,36.0
1538,4,0.7757628779619116,85.0,34.0
1539,5,0.7474103023695292,100.0,40.0
1540,5,0.7612828759602265,115.0,46.0
1541,4,0.7842994633277652,90.0,36.0
1542,5,0.7542395706622121,105.0,42.0
1543,5,0.7681121442529094,120.0,48.0
1544,4,0.7419999999999999,40.0,16.0
1545,5,0.7203999999999999,55.0,22.0
1546,5,0.7342725735906972,70.0,28.0
1547,5,0.7203999999999999,55.0,22.0
1548,5,0.7342725735906972,70.0,28.0
1549,5,0.7203999999999999,55.0,22.0
1550,5,0.7342725735906972,70.0,28.0
1551,4,0.7505365853658535,45.0,18.0
1552,5,0.7272292682926829,60.0,24.0
1553,5,0.7411018418833801,75.0,30.0
1554,5,0.7272292682926829,60.0,24.0
1555,5,0.7411018418833801,75.0,30.0
1556,5,0.7272292682926829,60.0,24.0
1557,5,0.7411018418833801,75.0,30.0
1558,4,0.7593407169883716,55.0,22.0
1559,5,0.7342725735906972,70.0,28.0
1560,5,0.7481451471813945,85.0,34.0
1561,5,0.7342725735906972,70.0,28.0
1562,5,0.7481451471813945,85.0,34.0
1563,5,0.7342725735906972,70.0,28.0
1564,5,0.7481451471813945,85.0,34.0
1565,4,0.7678773023542252,60.0,24.0
1566,5,0.7411018418833801,75.0,30.0
1567,5,0.7549744154740774,90.0,36.0
1568,5,0.7411018418833801,75.0,30.0
1569,5,0.7549744154740774,90.0,36.0
1570,5,0.7411018418833801,75.0,30.0
1571,5,0.7549744154740774,90.0,36.0
1572,4,0.7757628779619116,85.0,34.0
1573,5,0.7474103023695292,100.0,40.0
1574,5,0.7612828759602265,115.0,46.0
1575,4,0.7842994633277652,90.0,36.0
1576,5,0.7542395706622121,105.0,42.0
1577,5,0.7681121442529094,120.0,48.0
1578,4,0.7419999999999999,40.0,16.0
1579,5,0.7203999999999999,55.0,22.0
1580,5,0.7342725735906972,70.0,28.0
1581,5,0.7203999999999999,55.0,22.0
1582,5,0.7342725735906972,70.0,28.0
1583,5,0.7203999999999999,55.0,22.0
1584,5,0.7342725735906972,70.0,28.0
1585,5,0.7474103023695291,100.0,40.0
1586,4,0.7505365853658535,45.0,18.0
1587,5,0.7272292682926829,60.0,24.0
1588,5,0.7411018418833801,75.0,30.0
1589,5,0.7272292682926829,60.0,24.0
1590,5,0.7411018418833801,75.0,30.0
1591,5,0.7272292682926829,60.0,24.0
1592,5,0.7411018418833801,75.0,30.0
1593,5,0.754239570662212,105.0,42.0
1594,4,0.7593407169883716,55.0,22.0
1595,5,0.7342725735906972,70.0,28.0
1596,5,0.7481451471813945,85.0,34.0
1597,5,0.7342725735906972,70.0,28.0
1598,5,0.7481451471813945,85.0,34.0
1599,5,0.7342725735906972,70.0,28.0
1600,5,0.7481451471813945,85.0,34.0
1601,5,0.7612828759602265,115.0,46.0
1602,4,0.7678773023542252,60.0,24.0
1603,5,0.7411018418833801,75.0,30.0
1604,5,0.7549744154740774,90.0,36.0
1605,5,0.7411018418833801,75.0,30.0
1606,5,0.7549744154740774,90.0,36.0
1607,5,0.7411018418833801,75.0,30.0
1608,5,0.7549744154740774,90.0,36.0
1609,5,0.7681121442529094,120.0,48.0
1610,4,0.7757628779619116,85.0,34.0
1611,5,0.7474103023695292,100.0,40.0
1612,5,0.7612828759602265,115.0,46.0
1613,5,0.7474103023695292,100.0,40.0
1614,5,0.7612828759602265,115.0,46.0
1615,5,0.7474103023695292,100.0,40.0
1616,5,0.7612828759602265,115.0,46.0
1617,5,0.7744206047390585,145.0,58.0
1618,4,0.7842994633277652,90.0,36.0
1619,5,0.7542395706622121,105.0,42.0
1620,5,0.7681121442529094,120.0,48.0
1621,5,0.7542395706622121,105.0,42.0
1622,5,0.7681121442529094,120.0,48.0
1623,5,0.7542395706622121,105.0,42.0
1624,5,0.7681121442529094,120.0,48.0
1625,5,0.7812498730317414,150.0,60.0
1626,3,0.7893821138211381,30.0,12.0
1627,4,0.7505365853658535,45.0,18.0
1628,4,0.7678773023542251,60.0,24.0
1629,4,0.7505365853658535,45.0,18.0
1630,4,0.7678773023542251,60.0,24.0
1631,4,0.7505365853658535,45.0,18.0
1632,4,0.7678773023542251,60.0,24.0
1633,4,0.7842994633277651,90.0,36.0
1634,3,0.8007642276422763,35.0,14.0
1635,4,0.7590731707317072,50.0,20.0
1636,4,0.7764138877200788,65.0,26.0
1637,4,0.7590731707317072,50.0,20.0
1638,4,0.7764138877200788,65.0,26.0
1639,4,0.7590731707317072,50.0,20.0
1640,4,0.7764138877200788,65.0,26.0
1641,4,0.7928360486936188,95.0,38.0
1642,3,0.8105165649035561,45.0,18.0
1643,4,0.766387423677667,60.0,24.0
1644,4,0.7837281406660386,75.0,30.0
1645,4,0.766387423677667,60.0,24.0
1646,4,0.7837281406660386,75.0,30.0
1647,4,0.766387423677667,60.0,24.0
1648,4,0.7837281406660386,75.0,30.0
1649,4,0.8001503016395786,105.0,42.0
1650,4,0.7505365853658535,45.0,18.0
1651,5,0.7272292682926829,60.0,24.0
1652,5,0.7411018418833801,75.0,30.0
1653,5,0.7272292682926829,60.0,24.0
1654,5,0.7411018418833801,75.0,30.0
1655,5,0.7272292682926829,60.0,24.0
1656,5,0.7411018418833801,75.0,30.0
1657,4,0.7590731707317072,50.0,20.0
1658,5,0.7340585365853658,65.0,26.0
1659,5,0.7479311101760631,80.0,32.0
1660,5,0.7340585365853658,65.0,26.0
1661,5,0.7479311101760631,80.0,32.0
1662,5,0.7340585365853658,65.0,26.0
1663,5,0.7479311101760631,80.0,32.0
1664,4,0.7663874236776669,60.0,24.0
1665,5,0.7399099389421335,75.0,30.0
1666,5,0.7537825125328308,90.0,36.0
1667,5,0.7399099389421335,75.0,30.0
1668,5,0.7537825125328308,90.0,36.0
1669,5,0.7399099389421335,75.0,30.0
1670,5,0.7537825125328308,90.0,36.0
1671,4,0.7678773023542252,60.0,24.0
1672,5,0.7411018418833801,75.0,30.0
1673,5,0.7549744154740774,90.0,36.0
1674,5,0.7411018418833801,75.0,30.0
1675,5,0.7549744154740774,90.0,36.0
1676,5,0.7411018418833801,75.0,30.0
1677,5,0.7549744154740774,90.0,36.0
1678,4,0.7764138877200789,65.0,26.0
1679,5,0.7479311101760631,80.0,32.0
1680,5,0.7618036837667603,95.0,38.0
1681,5,0.7479311101760631,80.0,32.0
1682,5,0.7618036837667603,95.0,38.0
1683,5,0.7479311101760631,80.0,32.0
1684,5,0.7618036837667603,95.0,38.0
1685,4,0.7837281406660386,75.0,30.0
1686,5,0.7537825125328308,90.0,36.0
1687,5,0.7676550861235281,105.0,42.0
1688,5,0.7537825125328308,90.0,36.0
1689,5,0.7676550861235281,105.0,42.0
1690,5,0.7537825125328308,90.0,36.0
1691,5,0.7676550861235281,105.0,42.0
1692,4,0.7842994633277652,90.0,36.0
1693,5,0.7542395706622121,105.0,42.0
1694,5,0.7681121442529094,120.0,48.0
1695,4,0.7928360486936189,95.0,38.0
1696,5,0.7610688389548951,110.0,44.0
1697,5,0.7749414125455923,125.0,50.0
1698,4,0.8001503016395786,105.0,42.0
1699,5,0.7669202413116628,120.0,48.0
1700,5,0.7807928149023601,135.0,54.0
1701,4,0.7505365853658535,45.0,18.0
1702,5,0.7272292682926829,60.0,24.0
1703,5,0.7411018418833801,75.0,30.0
1704,5,0.7272292682926829,60.0,24.0
1705,5,0.7411018418833801,75.0,30.0
1706,5,0.7272292682926829,60.0,24.0
1707,5,0.7411018418833801,75.0,30.0
1708,4,0.7590731707317072,50.0,20.0
1709,5,0.7340585365853658,65.0,26.0
1710,5,0.7479311101760631,80.0,32.0
1711,5,0.7340585365853658,65.0,26.0
1712,5,0.7479311101760631,80.0,32.0
1713,5,0.7340585365853658,65.0,26.0
1714,5,0.7479311101760631,80.0,32.0
1715,4,0.7663874236776669,60.0,24.0
1716,5,0.7399099389421335,75.0,30.0
1717,5,0.7537825125328308,90.0,36.0
1718,5,0.7399099389421335,75.0,30.0
1719,5,0.7537825125328308,90.0,36.0
1720,5,0.7399099389421335,75.0,30.0
1721,5,0.7537825125328308,90.0,36.0
1722,4,0.7678773023542252,60.0,24.0
1723,5,0.7411018418833801,75.0,30.0
1724,5,0.7549744154740774,90.0,36.0
1725,5,0.7411018418833801,75.0,30.0
1726,5,0.7549744154740774,90.0,36.0
1727,5,0.7411018418833801,75.0,30.0
1728,5,0.7549744154740774,90.0,36.0
1729,4,0.7764138877200789,65.0,26.0
1730,5,0.7479311101760631,80.0,32.0
1731,5,0.7618036837667603,95.0,38.0
1732,5,0.7479311101760631,80.0,32.0
1733,5,0.7618036837667603,95.0,38.0
1734,5,0.7479311101760631,80.0,32.0
1735,5,0.7618036837667603,95.0,38.0
1736,4,0.7837281406660386,75.0,30.0
1737,5,0.7537825125328308,90.0,36.0
1738,5,0.7676550861235281,105.0,42.0
1739,5,0.7537825125328308,90.0,36.0
1740,5,0.7676550861235281,105.0,42.0
1741,5,0.7537825125328308,90.0,36.0
1742,5,0.7676550861235281,105.0,42.0
1743,4,0.7842994633277652,90.0,36.0
1744,5,0.7542395706622121,105.0,42.0
1745,5,0.7681121442529094,120.0,48.0
1746,4,0.7928360486936189,95.0,38.0
1747,5,0.7610688389548951,110.0,44.0
1748,5,0.7749414125455923,125.0,50.0
1749,4,0.7505365853658535,45.0,18.0
1750,5,0.7272292682926829,60.0,24.0
1751,5,0.7411018418833801,75.0,30.0
1752,5,0.7272292682926829,60.0,24.0
1753,5,0.7411018418833801,75.0,30.0
1754,5,0.7272292682926829,60.0,24.0
1755,5,0.7411018418833801,75.0,30.0
1756,5,0.754239570662212,105.0,42.0
1757,4,0.7590731707317072,50.0,20.0
1758,5,0.7340585365853658,65.0,26.0
1759,5,0.7479311101760631,80.0,32.0
1760,5,0.7340585365853658,65.0,26.0
1761,5,0.7479311101760631,80.0,32.0
1762,5,0.7340585365853658,65.0,26.0
1763,5,0.7479311101760631,80.0,32.0
1764,5,0.761068838954895,110.0,44.0
1765,4,0.7663874236776669,60.0,24.0
1766,5,0.7399099389421335,75.0,30.0
1767,5,0.7537825125328308,90.0,36.0
1768,5,0.7399099389421335,75.0,30.0
1769,5,0.7537825125328308,90.0,36.0
1770,5,0.7399099389421335,75.0,30.0
1771,5,0.7537825125328308,90.0,36.0
1772,5,0.7669202413116627,120.0,48.0
1773,4,0.7678773023542252,60.0,24.0
1774,5,0.7411018418833801,75.0,30.0
1775,5,0.7549744154740774,90.0,36.0
1776,5,0.7411018418833801,75.0,30.0
1777,5,0.7549744154740774,90.0,36.0
1778,5,0.7411018418833801,75.0,30.0
1779,5,0.7549744154740774,90.0,36.0
1780,5,0.7681121442529094,120.0,48.0
1781,4,0.7764138877200789,65.0,26.0
1782,5,0.7479311101760631,80.0,32.0
1783,5,0.7618036837667603,95.0,38.0
1784,5,0.7479311101760631,80.0,32.0
1785,5,0.7618036837667603,95.0,38.0
1786,5,0.7479311101760631,80.0,32.0
1787,5,0.7618036837667603,95.0,38.0
1788,5,0.7749414125455923,125.0,50.0
1789,4,0.7837281406660386,75.0,30.0
1790,5,0.7537825125328308,90.0,36.0
1791,5,0.7676550861235281,105.0,42.0
1792,5,0.7537825125328308,90.0,36.0
1793,5,0.7676550861235281,105.0,42.0
1794,5,0.7537825125328308,90.0,36.0
1795,5,0.7676550861235281,105.0,42.0
1796,5,0.7807928149023601,135.0,54.0
1797,4,0.7842994633277652,90.0,36.0
1798,5,0.7542395706622121,105.0,42.0
1799,5,0.7681121442529094,120.0,48.0
1800,5,0.7542395706622121,105.0,42.0
1801,5,0.7681121442529094,120.0,48.0
1802,5,0.7542395706622121,105.0,42.0
1803,5,0.7681121442529094,120.0,48.0
1804,5,0.7812498730317414,150.0,60.0
1805,4,0.7928360486936189,95.0,38.0
1806,5,0.7610688389548951,110.0,44.0
1807,5,0.7749414125455923,125.0,50.0
1808,5,0.7610688389548951,110.0,44.0
1809,5,0.7749414125455923,125.0,50.0
1810,5,0.7610688389548951,110.0,44.0
1811,5,0.7749414125455923,125.0,50.0
1812,5,0.7880791413244244,155.0,62.0
1813,3,0.8105165649035561,45.0,18.0
1814,4,0.766387423677667,60.0,24.0
1815,4,0.7837281406660386,75.0,30.0
1816,4,0.766387423677667,60.0,24.0
1817,4,0.7837281406660386,75.0,30.0
1818,4,0.766387423677667,60.0,24.0
1819,4,0.7837281406660386,75.0,30.0
1820,4,0.8001503016395786,105.0,42.0
1821,4,0.766387423677667,60.0,24.0
1822,5,0.7399099389421335,75.0,30.0
1823,5,0.7537825125328308,90.0,36.0
1824,5,0.7399099389421335,75.0,30.0
1825,5,0.7537825125328308,90.0,36.0
1826,5,0.7399099389421335,75.0,30.0
1827,5,0.7537825125328308,90.0,36.0
1828,4,0.7837281406660386,75.0,30.0
1829,5,0.7537825125328308,90.0,36.0
1830,5,0.7676550861235281,105.0,42.0
1831,5,0.7537825125328308,90.0,36.0
1832,5,0.7676550861235281,105.0,42.0
1833,5,0.7537825125328308,90.0,36.0
1834,5,0.7676550861235281,105.0,42.0
1835,4,0.8001503016395786,105.0,42.0
1836,5,0.7669202413116628,120.0,48.0
1837,5,0.7807928149023601,135.0,54.0
1838,4,0.766387423677667,60.0,24.0
1839,5,0.7399099389421335,75.0,30.0
1840,5,0.7537825125328308,90.0,36.0
1841,5,0.7399099389421335,75.0,30.0
1842,5,0.7537825125328308,90.0,36.0
1843,5,0.7399099389421335,75.0,30.0
1844,5,0.7537825125328308,90.0,36.0
1845,4,0.7837281406660386,75.0,30.0
1846,5,0.7537825125328308,90.0,36.0
1847,5,0.7676550861235281,105.0,42.0
1848,5,0.7537825125328308,90.0,36.0
1849,5,0.7676550861235281,105.0,42.0
1850,5,0.7537825125328308,90.0,36.0
1851,5,0.7676550861235281,105.0,42.0
1852,4,0.8001503016395786,105.0,42.0
1853,5,0.7669202413116628,120.0,48.0
1854,5,0.7807928149023601,135.0,54.0
1855,4,0.766387423677667,60.0,24.0
1856,5,0.7399099389421335,75.0,30.0
1857,5,0.7537825125328308,90.0,36.0
1858,5,0.7399099389421335,75.0,30.0
1859,5,0.7537825125328308,90.0,36.0
1860,5,0.7399099389421335,75.0,30.0
1861,5,0.7537825125328308,90.0,36.0
1862,5,0.7669202413116628,120.0,48.0
1863,4,0.7837281406660386,75.0,30.0
1864,5,0.7537825125328308,90.0,36.0
1865,5,0.7676550861235281,105.0,42.0
1866,5,0.7537825125328308,90.0,36.0
1867,5,0.7676550861235281,105.0,42.0
1868,5,0.7537825125328308,90.0,36.0
1869,5,0.7676550861235281,105.0,42.0
1870,5,0.7807928149023601,135.0,54.0
1871,4,0.8001503016395786,105.0,42.0
1872,5,0.7669202413116628,120.0,48.0
1873,5,0.7807928149023601,135.0,54.0
1874,5,0.7669202413116628,120.0,48.0
1875,5,0.7807928149023601,135.0,54.0
1876,5,0.7669202413116628,120.0,48.0
1877,5,0.7807928149023601,135.0,54.0
1878,5,0.7939305436811921,165.0,66.0
1879,3,0.8011209559844955,40.0,16.0
1880,4,0.7593407169883716,55.0,22.0
1881,4,0.7766814339767432,70.0,28.0
1882,4,0.7593407169883716,55.0,22.0
1883,4,0.7766814339767432,70.0,28.0
1884,4,0.7593407169883716,55.0,22.0
1885,4,0.7766814339767432,70.0,28.0
1886,3,0.8125030698056337,45.0,18.0
1887,4,0.7678773023542252,60.0,24.0
1888,4,0.7852180193425968,75.0,30.0
1889,4,0.7678773023542252,60.0,24.0
1890,4,0.7852180193425968,75.0,30.0
1891,4,0.7678773023542252,60.0,24.0
1892,4,0.7852180193425968,75.0,30.0
1893,4,0.7593407169883716,55.0,22.0
1894,5,0.7342725735906972,70.0,28.0
1895,5,0.7481451471813945,85.0,34.0
1896,5,0.7342725735906972,70.0,28.0
1897,5,0.7481451471813945,85.0,34.0
1898,5,0.7342725735906972,70.0,28.0
1899,5,0.7481451471813945,85.0,34.0
1900,4,0.7678773023542252,60.0,24.0
1901,5,0.7411018418833801,75.0,30.0
1902,5,0.7549744154740774,90.0,36.0
1903,5,0.7411018418833801,75.0,30.0
1904,5,0.7549744154740774,90.0,36.0
1905,5,0.7411018418833801,75.0,30.0
1906,5,0.7549744154740774,90.0,36.0
1907,4,0.7766814339767432,70.0,28.0
1908,5,0.7481451471813945,85.0,34.0
1909,5,0.7620177207720917,100.0,40.0
1910,5,0.7481451471813945,85.0,34.0
1911,5,0.7481451471813945,85.0,34.0
1912,4,0.7852180193425968,75.0,30.0
1913,5,0.7549744154740774,90.0,36.0
1914,5,0.7688469890647747,105.0,42.0
1915,5,0.7549744154740774,90.0,36.0
1916,5,0.7549744154740774,90.0,36.0
1917,4,0.7593407169883716,55.0,22.0
1918,5,0.7342725735906972,70.0,28.0
1919,5,0.7481451471813945,85.0,34.0
1920,5,0.7342725735906972,70.0,28.0
1921,5,0.7481451471813945,85.0,34.0
1922,5,0.7342725735906972,70.0,28.0
1923,5,0.7481451471813945,85.0,34.0
1924,4,0.7678773023542252,60.0,24.0
1925,5,0.7411018418833801,75.0,30.0
1926,5,0.7549744154740774,90.0,36.0
1927,5,0.7411018418833801,75.0,30.0
1928,5,0.7549744154740774,90.0,36.0
1929,5,0.7411018418833801,75.0,30.0
1930,5,0.7549744154740774,90.0,36.0
1931,4,0.7766814339767432,70.0,28.0
1932,5,0.7481451471813945,85.0,34.0
1933,5,0.7620177207720917,100.0,40.0
1934,5,0.7481451471813945,85.0,34.0
1935,5,0.7481451471813945,85.0,34.0
1936,4,0.7852180193425968,75.0,30.0
1937,5,0.7549744154740774,90.0,36.0
1938,5,0.7688469890647747,105.0,42.0
1939,5,0.7549744154740774,90.0,36.0
1940,5,0.7549744154740774,90.0,36.0
1941,4,0.7593407169883716,55.0,22.0
1942,5,0.7342725735906972,70.0,28.0
1943,5,0.7481451471813945,85.0,34.0
1944,5,0.7342725735906972,70.0,28.0
1945,5,0.7481451471813945,85.0,34.0
1946,5,0.7342725735906972,70.0,28.0
1947,5,0.7481451471813945,85.0,34.0
1948,4,0.7678773023542252,60.0,24.0
1949,5,0.7411018418833801,75.0,30.0
1950,5,0.7549744154740774,90.0,36.0
1951,5,0.7411018418833801,75.0,30.0
